date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-07-11,52739,563,19477058,34595.1296625222,1.08245741,309417025.8053503386649635726,285846837.3441178,4007268.1413298,0.000482087752733765,0.0867939741889777237319456559,0.0001,0.0180037708273643,2.16023522,388.92379834080900630646,7037.5,149.461914569006,1267015.3719757626125,7037.5,1267015.3719757626125,51.88341908,42.414429261695815,0.07763031901894477,180.037708273643,,-45.34852611649286,1718623.44156848,4481,166344,33124.7144484,5963697.6765087665030035212,0.493832612712451,88.90849186353517874278122899,0.010607675,1.909781497111616010025,82146.09212904,14789394.17054790492878689272,0.07692025615322601,0.07887684348550769,0.10023937300782537
2017-07-12,48292,570,12197465,21399.0614035088,1.28026596,368893437.2605035805768062269,288138128.53716105,3894171.73338189,0.000271170949288034,0.057965101493668142084493956,0.0001,0.0213758522606706,1.08549731,232.03430127915355096086,7125,150.695485932838,1523029.47357278025,7125,1523029.47357278025,65.90419616,50.231128867951284,0.09000789874709274,213.758522606706,,-29.882876267930552,1725748.44156848,4003,153987,26185.71414504,5597419.56904527391696063824,0.631227315914006,134.9302184787744015880549242,0.01061616,2.26929467735640796896,97200.80069565,20777499.5528910248161550289,0.0778820889704804,0.08547211555467085,0.10236482257785615
2017-07-13,47533,569,12372115,21743.611599297,1.1621046,335003048.1309556544536613808,288272716.196408,4026540.7394381,0.000299195432360743,0.05784156098352862788145383103,0.0001,0.019332367652521,1.12796678,218.0626849079027125238,7112.5,149.813665812688,1375014.649285556125,7112.5,1375014.649285556125,67.37137369,45.39778363556564,0.08248517871879181,193.32367652521,,-47.01652332505291,1732860.94156848,3770,158453,25721.0272953,4972483.560732674268564513,0.561364165928256,108.5249844267584757762353338,0.01064215,2.0573795641327636015,88949.83618383,17196109.3573731708211893543,0.07830538707858728,0.07887425435967382,0.10339718523484037
2017-07-14,48014,576,11776437,20445.203125,1.07642706,310922729.5478065611120792389,288847003.3537059,3812785.41140868,0.000303615624624625,0.05425154745244621701520631962,0.0001,0.0178684965635481,1.01104003,180.65765301664567930443,7200,151.029193128784,1286531.7525754632,7200,1286531.7525754632,82.35419103,42.133181362757696,0.08067677874858656,178.684965635481,,-53.41128325436857,1740060.94156848,3330,153257,21128.99076295,3775432.98839011622578022895,0.369835489286754,66.08404169398494002104571867,0.01059026,1.89232024417080901506,56679.87758162,10127841.97789503962874545922,0.07854837849420528,0.07837298786400627,0.10391476566071514
2017-07-15,47709,574,12215285,21280.9843205575,0.97010786,280248542.8107335828568043414,288883900.73580545,4007526.07431659,0.000316093714448237,0.05069996601960274503691944999,0.0001,0.0160395362837578,1.1113855,178.261080524923044319,7175,149.886740404908,1150836.72835962215,7175,1150836.72835962215,62.2965817,37.806776948608444,0.08061554442518126,160.395362837578,,-59.39774943245237,1747235.94156848,3516,160901,28047.05962961,4498618.30581848197926948458,0.699222190203914,112.1519969018427634734818803,0.01067434,1.71211463735167234852,112505.549626,18045368.453503407856645828,0.07891283803256742,0.0790635702926872,0.104898784424896
2017-07-16,53952,572,16978880,29683.3566433566,0.99171164,284716109.7821015206955249275,287095663.40166485,4076793.68189204,0.000623816993408463,0.1012381274672290602381005891,0.0001,0.0162288184735199,2.93381132,476.12291347837802865268,7150,148.755751979339,1160360.52085667285,7150,1160360.52085667285,37.30717635,38.12122752745834,0.08493430520370153,162.288184735199,,-57.34666379199634,1754385.94156848,4703,161453,47025.42817006,7631671.37411452833623994194,1.32229872490973,214.5934597432683458852285863,0.01067818,1.73294244847570725782,213489.09603285,34646757.85592980075865528715,0.0788999906478869,0.07941345537437931,0.10489423895492503
2017-07-17,51494,573,13442318,23459.5427574171,1.10123643,318283424.6159195948651094576,289023697.4001548,4126683.23565548,0.000401063928118393,0.07246579061872064685866432241,0.0001,0.018068388986937,1.89703238,342.7631896265488602006,7162.5,148.409912455897,1294148.361189362625,7162.5,1294148.361189362625,56.40644155,42.37006939083965,0.0815453872963355,180.68388986937,,-54.03079498408644,1761548.44156848,4730,159748,31229.56160914,5642678.6704545571215980418,0.871454108177254,157.45771810810901208686531,0.01065975,1.9260450950350168575,139213.0508731,25153555.552334203523446947,0.07923022478329525,0.08250954541291948,0.10561843731163968
2017-07-18,49864,576,14130916,24532.8402777778,1.21999209,355674794.7696296090445323021,291538607.27398026,4146908.61462419,0.00042715516732488,0.08589594930658280096401395648,0.0001,0.0201088400368696,2.05504351,413.24541211397032196296,7200,148.579636212686,1447836.4826546112,7200,1447836.4826546112,41.82692711,46.868956709987955,0.08728700053317305,201.088400368696,,-46.15542029893474,1768748.44156848,4811,165329,42287.31499015,8503488.5272564431476083444,0.931966772269898,187.407707432530578052022313,0.01078895,2.1695326971578427092,154081.13449261,30983928.86211285468688733656,0.07957206731891658,0.08582660393810276,0.10573346695821022
2017-07-19,53783,568,16173634,28474.7077464789,1.10868868,323326080.3243449734375712712,291629280.11603373,4070314.71484058,0.000674686787697565,0.1228392183739544394872272705,0.0001,0.0182068510327815,3.15888354,575.1332204268548076651,7100,145.930246035586,1292686.4233274865,7100,1292686.4233274865,35.13230327,42.17260368601515,0.08066603810695319,182.068510327815,,-54.60204473234088,1775848.44156848,4682,174177,50547.45280118,9203099.4323763820818188217,1.05617957718671,192.2970422570457895975613386,0.01062382,1.9342630813908475533,183962.19021565,33493721.92920553956704330475,0.07994487724457681,0.08517729878751007,0.10668735870823132
2017-07-20,54763,576,16063810,27888.5590277778,1.26832615,373256570.2124205018267031342,294290684.3829986,3928253.77419906,0.0006156064843928,0.1288687169726328320285319464,0.0001,0.0209336191609063,2.70189686,565.60479879288566724218,7200,147.388031571831,1507220.5795852536,7200,1507220.5795852536,44.792348,48.23164741637291,0.07413022604502645,209.336191609063,,-49.70929122258585,1783048.44156848,4389,173377,39806.98760104,8333043.18383090452789222552,0.670505736280822,140.3611172850580190854082898,0.01068319,2.23637830883602575097,116250.27303916,24335389.43153148828760990708,0.0805425615522818,0.08973749298066261,0.10707812675792137
2017-07-21,53394,578,17015178,29438.0242214533,1.21738099,361903043.22566495004095874,297280018.34994674,4272862.21251992,0.000714777602671945,0.1444919997304374165819045194,0.0001,0.0202149590572375,2.88913107,584.03666291042769619125,7225,147.30291690467,1460530.791885409375,7225,1460530.791885409375,24.07877081,45.992441037626364,0.07582107913750717,202.149590572375,,-46.8234516981922,1790273.44156848,4042,168817,74350.69904049,15029963.36980492826240046375,1.01950322928165,206.0921603864997028835844188,0.010633685,2.149595069025605451875,172109.47665764,34791860.239967658069516695,0.08060034364429289,0.08885731281081977,0.08575165146540746
2017-07-22,47843,572,16672932,29148.4825174825,1.30896074,393134568.9640948361037571166,300340993.7868202,4156725.13484759,0.000662780254302594,0.1449640766706537437487022206,0.0001,0.0218721176030193,2.58020353,564.34515047885536518129,7150,145.193944823745,1563856.40861587995,7150,1563856.40861587995,33.89358438,49.273712902159346,0.0772933519244227,218.721176030193,,-42.52807223305572,1797423.44156848,3893,161420,53031.37671059,11599085.08064043281086284387,0.65136209422649,142.4666832707072788632204126,0.010684225,2.336866256971188805425,105142.86925004,22996972.01355756549830645772,0.0807524372925315,0.09063931259578879,0.08208588909246511
2017-07-23,45650,572,15934415,27857.3688811189,1.27405416,383229633.4652193768523580384,300795401.3422239,4201373.97941828,0.000653649378806334,0.1388127554603677880237215297,0.0001,0.021236577278458,2.6832307,569.826361164809542606,7150,144.618663883897,1518415.275409747,7150,1518415.275409747,47.05985188,47.60603429443411,0.07713293235278455,212.36577278458,,-43.78036133349054,1804573.44156848,4105,147880,38346.34766762,8143451.7559002981557012996,1.2040584916247,255.700812051715161127307126,0.010800635,2.2936851983391822083,178056.16974146,37813036.0862075029628746868,0.08072571297478086,0.09063631836481092,0.08214935960941437
2017-07-24,47636,577,13925786,24134.8110918544,1.24921444,379758412.7362719401701612765,303997777.05061674,4309963.83597493,0.00066917151216986,0.1402613330192637546465167384,0.0001,0.0209604459347726,2.58434038,541.68926812039676297588,7212.5,145.302071265713,1511772.163045473775,7212.5,1511772.163045473775,59.21192754,46.86676871425276,0.07607706831663044,209.604459347726,,-40.77451006192186,1811785.94156848,3862,153541,30598.32734419,6413545.85992368571729581194,0.909464496607421,190.6278141073502656375510746,0.01077408,2.25829521336914774208,139640.0882736,29269185.2058566613174258336,0.0806815148483707,0.09022315783149527,0.08185058824858601
2017-07-25,47013,564,13312031,23602.8918439716,1.1186013,339983137.6666283656608996002,303935939.1258092,3990711.43721857,0.00060699013750337,0.1134607067986203717792964788,0.0001,0.0186923476656967,2.25132642,420.82576151608308416814,7050,141.477850815998,1317810.51043161735,7050,1317810.51043161735,45.97387123,41.66259272266074,0.0730542807338831,186.923476656967,,-40.86041400015809,1818835.94156848,3709,137483,39562.38387038,7395138.33788894368505193746,0.937885451692209,175.3128093362975799403594701,0.01066664,1.99384543304827048088,128943.305555,24102530.965982205800551685,0.08108764877108704,0.09027657206816835,0.08145699416066612
2017-07-26,47093,577,13785261,23891.266897747,1.13803937,346798864.2661162591013368728,304733627.0142511,4122736.20962058,0.000664631083380601,0.1262251863780618895842192085,0.0001,0.0189917669417485,2.3434892,445.070007169046388662,7212.5,144.167177609963,1369781.1906736105625,7212.5,1369781.1906736105625,38.15951194,42.142800717646466,0.07529469677780166,189.917669417485,,-36.054869837869894,1826048.44156848,3526,151322,47853.03450396,9088136.7875465785791257406,1.11750962574906,212.2348236738673602469863141,0.01073696,2.0391384198287597456,169103.7915876,32115797.987977097735349186,0.08108933339185406,0.09006851286334393,0.08100657178834401
2017-07-27,52714,574,15300907,26656.6324041812,1.11881108,341776261.0793088869990037965,305481657.00668705,4055958.64183267,0.000613498095238095,0.1143772659760205830850975707,0.0001,0.0186434590202976,2.24172204,417.93452987637937279104,7175,142.856290216283,1337668.1847063528,7175,1337668.1847063528,41.08279274,41.314945906603384,0.0699528213544053,186.434590202976,,-43.25921808789072,1833223.44156848,3654,165106,44622.65876042,8319207.09976613971235500992,0.721424882433467,134.4985523187135593603453978,0.01066328,1.98800423701958992128,119111.57663906,22206517.97913352046528984256,0.08111166382852039,0.08736674335164374,0.08032749966662368
2017-07-28,52600,571,15966497,27962.3415061296,1.05546061,322761222.1427673226328254563,305801296.65301466,4477112.10733528,0.00070743997997998,0.1240703317341604513092553473,0.0001,0.0175379304598634,2.82693016,495.78504560970514940144,7137.5,141.558508505385,1251769.786572750175,7137.5,1251769.786572750175,39.69576443,38.80543304046119,0.06277371416330346,175.379304598634,,-48.267599272947784,1840360.94156848,3996,166224,46361.64508042,8130873.07425274066875214628,0.852009610389174,149.4248529814064263606087883,0.01072978,1.88178135489633112052,141624.44547733,24837996.76198129147219596722,0.08127902611434015,0.08716574846894704,0.08059161848362914
2017-07-29,51652,587,13941941,23751.1771720613,1.10997624,341057125.5838947322285478214,307265248.32607096,4194039.54523158,0.000628279811965812,0.1159709300558545837213963203,0.0001,0.0184584842369828,2.20526214,407.05796449604956671192,7337.5,144.947218644972,1354391.28088861295,7337.5,1354391.28088861295,46.63250246,40.72072155943264,0.06820181055040808,184.584842369828,,-42.59268504857794,1847698.44156848,3510,164464,39622.5453124,7313721.2807807213285942672,0.520970511149735,96.16325967990255551435419558,0.01065122,1.96605376474635939016,85680.89414573,15815394.33999549074478703444,0.0813076311484046,0.08795887931922314,0.07965757175671233
2017-07-30,47582,560,15401780,27503.1785714286,1.05294624,324182077.6714916222147877547,307880939.8346096,4193920.81159932,0.000765937997445722,0.1338780288020896758450210433,0.0001,0.0174789642567089,2.99864726,524.13248276018079602614,7000,137.758243751976,1223527.497969623,7000,1223527.497969623,56.27890233,38.96584289771711,0.06357409842307957,174.789642567089,,-40.4903888493258,1854698.44156848,3915,155338,32955.48357638,5760277.19494103208180575782,0.778405947273945,136.0572972961091727113241961,0.0107365,1.8766289974215510485,120916.02303764,21134868.44738299471327222996,0.08142362077789536,0.08718550520505566,0.07987913316392817
2017-07-31,54795,573,18297660,31933.0890052356,1.04373686,321987229.0769170385726044128,308494642.4702313,4430934.40178408,0.000832257789075431,0.1439293200685165263708134897,0.0001,0.017293838754986,3.51961819,608.6770945697567879534,7162.5,140.413950453122,1238671.20082587225,7162.5,1238671.20082587225,51.43487916,39.011998604243,0.06041280843846057,172.93838754986,,-37.717882532987424,1861860.94156848,4229,167607,36198.41189614,6260094.9851841218913915404,0.621084464190457,107.409345769366397852623686,0.01071481,1.8530019643031154266,104098.10378957,18002558.2163662065733229602,0.08143531397090367,0.08688107140441718,0.0794187466527834
